"level4_cod";"scientificName";"SSBS";"Best_guess_binomial";"Reference";"SSS";"Diversity_metric_type";"Study_common_taxon";"Predominant_land_use";"Use_intensity";"Km_to_nearest_edge_of_habitat";"Longitude";"Latitude";"Taxon";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"Higher_taxon";"Measurement";"Effort_corrected_measurement";"Invasion_status"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  22";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 22";"Abundance";"Mammalia";"Pasture";"Light use";NA;-90.782262;16.12511;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  23";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 23";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.7458;16.338333;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  24";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 24";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-91.000569;16.110753;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  25";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 25";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.84076;16.21411;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  26";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 26";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-90.879451;16.178615;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  27";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 27";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.72519;16.139394;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  28";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 28";"Abundance";"Mammalia";"Primary vegetation";"Intense use";NA;-90.988217;16.076552;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  3";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 3";"Abundance";"Mammalia";"Intermediate secondary vegetation";"Light use";NA;-90.858775;16.159013;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  4";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 4";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.868803;16.077818;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  5";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 5";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.84012;16.278114;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  6";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 6";"Abundance";"Mammalia";"Pasture";"Light use";NA;-91.004334;16.096905;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Dasypus novemcinctus";"HZ1_2013__Garmendia 1  8";"Dasypus novemcinctus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 8";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-90.90157;16.210837;"Dasypus novemcinctus";"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Dasypus";"novemcinctus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Eira barbara";"HZ1_2013__Garmendia 1  1";"Eira barbara";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 1";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.964226;16.087039;"Eira barbara";"Animalia";"Chordata";"Mammalia";"Carnivora";"Mustelidae";"Eira";"barbara";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Eira barbara";"HZ1_2013__Garmendia 1  22";"Eira barbara";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 22";"Abundance";"Mammalia";"Pasture";"Light use";NA;-90.782262;16.12511;"Eira barbara";"Animalia";"Chordata";"Mammalia";"Carnivora";"Mustelidae";"Eira";"barbara";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Eira barbara";"HZ1_2013__Garmendia 1  27";"Eira barbara";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 27";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.72519;16.139394;"Eira barbara";"Animalia";"Chordata";"Mammalia";"Carnivora";"Mustelidae";"Eira";"barbara";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Eira barbara";"HZ1_2013__Garmendia 1  3";"Eira barbara";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 3";"Abundance";"Mammalia";"Intermediate secondary vegetation";"Light use";NA;-90.858775;16.159013;"Eira barbara";"Animalia";"Chordata";"Mammalia";"Carnivora";"Mustelidae";"Eira";"barbara";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus pardalis";"HZ1_2013__Garmendia 1  10";"Leopardus pardalis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 10";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.726235;16.240265;"Leopardus pardalis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"pardalis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus pardalis";"HZ1_2013__Garmendia 1  12";"Leopardus pardalis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 12";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.855615;16.133014;"Leopardus pardalis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"pardalis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus pardalis";"HZ1_2013__Garmendia 1  17";"Leopardus pardalis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 17";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.900362;16.153882;"Leopardus pardalis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"pardalis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus pardalis";"HZ1_2013__Garmendia 1  18";"Leopardus pardalis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 18";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.840801;16.087856;"Leopardus pardalis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"pardalis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus pardalis";"HZ1_2013__Garmendia 1  19";"Leopardus pardalis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 19";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-90.915917;16.164335;"Leopardus pardalis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"pardalis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus pardalis";"HZ1_2013__Garmendia 1  21";"Leopardus pardalis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 21";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.842206;16.248952;"Leopardus pardalis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"pardalis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus pardalis";"HZ1_2013__Garmendia 1  24";"Leopardus pardalis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 24";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-91.000569;16.110753;"Leopardus pardalis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"pardalis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus pardalis";"HZ1_2013__Garmendia 1  27";"Leopardus pardalis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 27";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.72519;16.139394;"Leopardus pardalis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"pardalis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus pardalis";"HZ1_2013__Garmendia 1  3";"Leopardus pardalis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 3";"Abundance";"Mammalia";"Intermediate secondary vegetation";"Light use";NA;-90.858775;16.159013;"Leopardus pardalis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"pardalis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus pardalis";"HZ1_2013__Garmendia 1  4";"Leopardus pardalis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 4";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.868803;16.077818;"Leopardus pardalis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"pardalis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus wiedii";"HZ1_2013__Garmendia 1  16";"Leopardus wiedii";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 16";"Abundance";"Mammalia";"Primary vegetation";"Intense use";NA;-90.681206;16.200013;"Leopardus wiedii";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"wiedii";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus wiedii";"HZ1_2013__Garmendia 1  27";"Leopardus wiedii";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 27";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.72519;16.139394;"Leopardus wiedii";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"wiedii";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus wiedii";"HZ1_2013__Garmendia 1  28";"Leopardus wiedii";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 28";"Abundance";"Mammalia";"Primary vegetation";"Intense use";NA;-90.988217;16.076552;"Leopardus wiedii";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"wiedii";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus wiedii";"HZ1_2013__Garmendia 1  3";"Leopardus wiedii";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 3";"Abundance";"Mammalia";"Intermediate secondary vegetation";"Light use";NA;-90.858775;16.159013;"Leopardus wiedii";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"wiedii";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus wiedii";"HZ1_2013__Garmendia 1  5";"Leopardus wiedii";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 5";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.84012;16.278114;"Leopardus wiedii";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"wiedii";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Leopardus wiedii";"HZ1_2013__Garmendia 1  6";"Leopardus wiedii";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 6";"Abundance";"Mammalia";"Pasture";"Light use";NA;-91.004334;16.096905;"Leopardus wiedii";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"wiedii";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Lontra longicaudis";"HZ1_2013__Garmendia 1  24";"Lontra longicaudis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 24";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-91.000569;16.110753;"Lontra longicaudis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Mustelidae";"Lontra";"longicaudis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Lontra longicaudis";"HZ1_2013__Garmendia 1  4";"Lontra longicaudis";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 4";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.868803;16.077818;"Lontra longicaudis";"Animalia";"Chordata";"Mammalia";"Carnivora";"Mustelidae";"Lontra";"longicaudis";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  1";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 1";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.964226;16.087039;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  15";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 15";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.906149;16.085907;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  16";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 16";"Abundance";"Mammalia";"Primary vegetation";"Intense use";NA;-90.681206;16.200013;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  17";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 17";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.900362;16.153882;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  19";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 19";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-90.915917;16.164335;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  2";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 2";"Abundance";"Mammalia";"Primary vegetation";"Intense use";NA;-90.77055;16.295644;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  20";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 20";"Abundance";"Mammalia";"Pasture";"Light use";NA;-91.07426922;16.0777702;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  21";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 21";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.842206;16.248952;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  22";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 22";"Abundance";"Mammalia";"Pasture";"Light use";NA;-90.782262;16.12511;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  24";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 24";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-91.000569;16.110753;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  27";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 27";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.72519;16.139394;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  3";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 3";"Abundance";"Mammalia";"Intermediate secondary vegetation";"Light use";NA;-90.858775;16.159013;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  5";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 5";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.84012;16.278114;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  6";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 6";"Abundance";"Mammalia";"Pasture";"Light use";NA;-91.004334;16.096905;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Mazama americana";"HZ1_2013__Garmendia 1  7";"Mazama americana";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 7";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-90.972204;16.106844;"Mazama americana";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Mazama";"americana";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Nasua narica";"HZ1_2013__Garmendia 1  10";"Nasua narica";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 10";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.726235;16.240265;"Nasua narica";"Animalia";"Chordata";"Mammalia";"Carnivora";"Procyonidae";"Nasua";"narica";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Nasua narica";"HZ1_2013__Garmendia 1  12";"Nasua narica";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 12";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.855615;16.133014;"Nasua narica";"Animalia";"Chordata";"Mammalia";"Carnivora";"Procyonidae";"Nasua";"narica";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Nasua narica";"HZ1_2013__Garmendia 1  21";"Nasua narica";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 21";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.842206;16.248952;"Nasua narica";"Animalia";"Chordata";"Mammalia";"Carnivora";"Procyonidae";"Nasua";"narica";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Nasua narica";"HZ1_2013__Garmendia 1  24";"Nasua narica";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 24";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-91.000569;16.110753;"Nasua narica";"Animalia";"Chordata";"Mammalia";"Carnivora";"Procyonidae";"Nasua";"narica";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Nasua narica";"HZ1_2013__Garmendia 1  25";"Nasua narica";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 25";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.84076;16.21411;"Nasua narica";"Animalia";"Chordata";"Mammalia";"Carnivora";"Procyonidae";"Nasua";"narica";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Nasua narica";"HZ1_2013__Garmendia 1  28";"Nasua narica";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 28";"Abundance";"Mammalia";"Primary vegetation";"Intense use";NA;-90.988217;16.076552;"Nasua narica";"Animalia";"Chordata";"Mammalia";"Carnivora";"Procyonidae";"Nasua";"narica";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Nasua narica";"HZ1_2013__Garmendia 1  4";"Nasua narica";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 4";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.868803;16.077818;"Nasua narica";"Animalia";"Chordata";"Mammalia";"Carnivora";"Procyonidae";"Nasua";"narica";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Nasua narica";"HZ1_2013__Garmendia 1  8";"Nasua narica";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 8";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-90.90157;16.210837;"Nasua narica";"Animalia";"Chordata";"Mammalia";"Carnivora";"Procyonidae";"Nasua";"narica";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Odocoileus virginianus";"HZ1_2013__Garmendia 1  1";"Odocoileus virginianus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 1";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.964226;16.087039;"Odocoileus virginianus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Odocoileus";"virginianus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Odocoileus virginianus";"HZ1_2013__Garmendia 1  11";"Odocoileus virginianus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 11";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-90.939819;16.128463;"Odocoileus virginianus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Odocoileus";"virginianus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Odocoileus virginianus";"HZ1_2013__Garmendia 1  12";"Odocoileus virginianus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 12";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.855615;16.133014;"Odocoileus virginianus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Odocoileus";"virginianus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Odocoileus virginianus";"HZ1_2013__Garmendia 1  13";"Odocoileus virginianus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 13";"Abundance";"Mammalia";"Intermediate secondary vegetation";"Minimal use";NA;-90.947141;16.10159;"Odocoileus virginianus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Odocoileus";"virginianus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Odocoileus virginianus";"HZ1_2013__Garmendia 1  15";"Odocoileus virginianus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 15";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.906149;16.085907;"Odocoileus virginianus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Odocoileus";"virginianus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Odocoileus virginianus";"HZ1_2013__Garmendia 1  18";"Odocoileus virginianus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 18";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-90.840801;16.087856;"Odocoileus virginianus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Odocoileus";"virginianus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Odocoileus virginianus";"HZ1_2013__Garmendia 1  20";"Odocoileus virginianus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 20";"Abundance";"Mammalia";"Pasture";"Light use";NA;-91.07426922;16.0777702;"Odocoileus virginianus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Odocoileus";"virginianus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Odocoileus virginianus";"HZ1_2013__Garmendia 1  21";"Odocoileus virginianus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 21";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.842206;16.248952;"Odocoileus virginianus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Odocoileus";"virginianus";"Mammalia";1;1;"predicts_NA"
"MXT-CI";"Odocoileus virginianus";"HZ1_2013__Garmendia 1  23";"Odocoileus virginianus";"Garmendia et al. 2013";"HZ1_2013__Garmendia 1 23";"Abundance";"Mammalia";"Pasture";"Intense use";NA;-90.7458;16.338333;"Odocoileus virginianus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Cervidae";"Odocoileus";"virginianus";"Mammalia";1;1;"predicts_NA"
